RG_BWC11	2009	12	31	10	35	0.0006
RG_BWC11	2009	12	31	10	40	0.0106
RG_BWC11	2009	12	31	10	50	0.0006
RG_BWC11	2009	12	31	10	55	0.0012
RG_BWC11	2009	12	31	12	15	0.0012
RG_BWC11	2009	12	31	18	5	0.0094
RG_BWC11	2010	1	1	8	5	0.0006
RG_BWC11	2010	1	1	8	10	0.0006
RG_BWC11	2010	1	17	3	50	0.0094
RG_BWC11	2010	1	17	4	10	0.0006
RG_BWC11	2010	1	17	4	25	0.0094
RG_BWC11	2010	1	17	4	40	0.0006
RG_BWC11	2010	1	17	4	45	0.0094
RG_BWC11	2010	1	17	5	0	0.0094
RG_BWC11	2010	1	17	5	5	0.0012
RG_BWC11	2010	1	17	5	15	0.0094
RG_BWC11	2010	1	17	5	20	0.0006
RG_BWC11	2010	1	17	5	25	0.0094
RG_BWC11	2010	1	17	5	30	0.01
RG_BWC11	2010	1	17	5	35	0.01
RG_BWC11	2010	1	17	5	40	0.0006
RG_BWC11	2010	1	17	5	45	0.0106
RG_BWC11	2010	1	17	5	50	0.0094
RG_BWC11	2010	1	17	5	55	0.0012
RG_BWC11	2010	1	17	6	0	0.01
RG_BWC11	2010	1	17	6	5	0.0094
RG_BWC11	2010	1	17	6	10	0.01
RG_BWC11	2010	1	17	6	15	0.0106
RG_BWC11	2010	1	17	6	20	0.01
RG_BWC11	2010	1	17	6	25	0.0206
RG_BWC11	2010	1	17	6	30	0.02
RG_BWC11	2010	1	17	6	35	0.0106
RG_BWC11	2010	1	17	6	40	0.0194
RG_BWC11	2010	1	17	6	45	0.0106
RG_BWC11	2010	1	17	6	50	0.01
RG_BWC11	2010	1	17	7	0	0.01
RG_BWC11	2010	1	17	7	5	0.01
RG_BWC11	2010	1	17	7	10	0.0006
RG_BWC11	2010	1	17	7	15	0.02
RG_BWC11	2010	1	17	7	20	0.01
RG_BWC11	2010	1	17	7	25	0.0106
RG_BWC11	2010	1	17	7	30	0.01
